time,Rx_left,Rx_right,p,separation
0.0165,-2.5737314165948,2.5737314165948,0,2.9268659096706e-07
0.01675,-2.6127273471493,2.6127273471493,0,2.9712123628474e-07
0.017,-2.6517232777038,2.6517232777037,0,3.0155588160243e-07
0.01725,-2.6907192082582,2.6907192082581,0,3.0599052692011e-07
0.0175,-2.7297151388127,2.7297151388126,0,3.1042517223779e-07
0.01775,-2.7687110693672,2.7687110693671,0,3.1485981755547e-07
0.018,-2.8077069999216,2.8077069999216,0,3.1929446287316e-07
0.01825,-2.8467029304761,2.8467029304761,0,3.2372910819084e-07
0.0185,-2.8856988610306,2.8856988610305,0,3.2816375350852e-07
0.01875,-2.924694791585,2.924694791585,0,3.3259839882621e-07
0.019,-2.9636907221395,2.9636907221394,0,3.3703304414389e-07
0.01925,-3.002686652694,3.002686652694,0,3.4146768946157e-07
0.0195,-3.0416825832484,3.0416825832483,0,3.4590233477925e-07
0.01975,-3.0481717059063,3.0481717059063,0,3.1783537323564e-06
0.02,-3.0154599101783,3.0154599101783,0,1.4523579243864e-05
0.02025,-2.9810360200315,2.9810360200316,0,3.3757142444229e-05
0.0205,-2.9453926331731,2.9453926331731,0,6.1523828924299e-05
0.02075,-2.9088085102584,2.9088085102582,0,9.8307159319642e-05
0.021,-2.8716112310713,2.8716112994064,0,0.00014428250003314
0.02125,-2.8340058215689,2.8340058810223,0,0.00019954793572
0.0215,-2.796115148133,2.7961152048982,0,0.00026420133340471
0.02175,-2.7580180000492,2.7580180519565,0,0.00033832212722563
0.022,-2.719767105392,2.7197671532002,0,0.00042197882809084
0.02225,-2.6813993833943,2.6813994285657,0,0.00051523277995983
0.0225,-2.6429416848873,2.6429417255875,0,0.00061814045135702
0.02275,-2.6044141907086,2.6044142278401,0,0.00073075488243235
0.023,-2.5658325100435,2.5658325433239,0,0.00085312668901973
